Radio Mobile for Windows
Version 11.6
** Left site data **
 Name
 Antenna height (m)
** Right site data **
 Name
 Antenna height (m)
** Link data **
 Frequency (GHz)
 Earth curvature factor
** Path Profile **
 Records: Distance(km) Elevation(m) Color(0-15) Height(m) PathLoss(dB) [ Latitude(deg) Longitude(deg) Xmap Ymap RadioBeamElevation(m) Clearance(m) FirstFresnel(m) Ratio ]
Start
Elfak
25.000
Trupale
6.000
2.440000
1.333316759
0000.5621	0202.4	13	10	000.0	43.332948	021.885629	0376.3	0306.0	0223.1	0020.7	0007.9	0002.60
0000.5654	0202.5	13	10	000.0	43.332961	021.885591	0376.2	0306.1	0223.1	0020.6	0008.0	0002.58
0000.5688	0202.6	13	10	000.0	43.332973	021.885554	0376.2	0306.1	0223.1	0020.5	0008.0	0002.56
0000.5722	0202.7	13	10	000.0	43.332986	021.885516	0376.1	0306.1	0223.0	0020.3	0008.0	0002.54
0000.5755	0202.7	13	10	000.0	43.332999	021.885478	0376.1	0306.2	0223.0	0020.3	0008.0	0002.53
0000.5789	0202.8	13	10	000.0	43.333011	021.885440	0376.0	0306.2	0223.0	0020.2	0008.1	0002.51
0000.5823	0202.7	13	10	000.0	43.333024	021.885402	0375.9	0306.2	0223.0	0020.3	0008.1	0002.51
0000.5856	0202.7	13	10	000.0	43.333037	021.885365	0375.9	0306.2	0223.0	0020.3	0008.1	0002.50
0000.5890	0202.6	13	10	000.0	43.333049	021.885327	0375.8	0306.3	0223.0	0020.4	0008.1	0002.51
0000.5924	0202.5	13	10	000.0	43.333062	021.885289	0375.8	0306.3	0222.9	0020.4	0008.1	0002.51
0000.5957	0202.5	13	10	000.0	43.333075	021.885251	0375.7	0306.3	0222.9	0020.4	0008.2	0002.50
0000.5991	0202.4	13	10	000.0	43.333087	021.885213	0375.6	0306.3	0222.9	0020.5	0008.2	0002.51
0000.6025	0202.4	13	10	000.0	43.333100	021.885175	0375.6	0306.4	0222.9	0020.5	0008.2	0002.50
0000.6058	0202.3	13	10	000.0	43.333113	021.885138	0375.5	0306.4	0222.9	0020.6	0008.2	0002.50
0000.6092	0202.3	13	10	000.0	43.333125	021.885100	0375.5	0306.4	0222.9	0020.6	0008.2	0002.49
0000.6126	0202.2	13	10	000.0	43.333138	021.885062	0375.4	0306.5	0222.8	0020.6	0008.3	0002.50
0000.6159	0202.2	13	10	000.0	43.333151	021.885024	0375.3	0306.5	0222.8	0020.6	0008.3	0002.49
0000.6193	0202.1	13	10	000.0	43.333163	021.884986	0375.3	0306.5	0222.8	0020.7	0008.3	0002.49
